longitude,latitude,start_date,end_date,label,id
-55.671633143414,-11.526041665625,2000-02-18,2017-03-18,NoClass,752
-55.669506932894,-11.526041665625,2000-02-18,2017-03-18,NoClass,753
-55.667380722375,-11.526041665625,2000-02-18,2017-03-18,NoClass,754
-55.665254511855,-11.526041665625,2000-02-18,2017-03-18,NoClass,755
-55.663128301335,-11.526041665625,2000-02-18,2017-03-18,NoClass,756
-55.749889587045,-11.523958332291,2000-02-18,2017-03-18,NoClass,757
-55.747763392289,-11.523958332291,2000-02-18,2017-03-18,NoClass,758
-55.745637197534,-11.523958332291,2000-02-18,2017-03-18,NoClass,759
-55.743511002778,-11.523958332291,2000-02-18,2017-03-18,NoClass,760
-55.741384808023,-11.523958332291,2000-02-18,2017-03-18,NoClass,761
-55.739258613267,-11.523958332291,2000-02-18,2017-03-18,NoClass,762
-55.737132418512,-11.523958332291,2000-02-18,2017-03-18,NoClass,763
-55.735006223756,-11.523958332291,2000-02-18,2017-03-18,NoClass,764
-55.732880029,-11.523958332291,2000-02-18,2017-03-18,NoClass,765
-55.730753834245,-11.523958332291,2000-02-18,2017-03-18,NoClass,766
-55.72862763949,-11.523958332291,2000-02-18,2017-03-18,NoClass,767
-55.726501444734,-11.523958332291,2000-02-18,2017-03-18,NoClass,768
-55.724375249979,-11.523958332291,2000-02-18,2017-03-18,NoClass,769
-55.722249055223,-11.523958332291,2000-02-18,2017-03-18,NoClass,770
-55.720122860467,-11.523958332291,2000-02-18,2017-03-18,NoClass,771
-55.717996665712,-11.523958332291,2000-02-18,2017-03-18,NoClass,772
-55.715870470956,-11.523958332291,2000-02-18,2017-03-18,NoClass,773
-55.713744276201,-11.523958332291,2000-02-18,2017-03-18,NoClass,774
-55.711618081445,-11.523958332291,2000-02-18,2017-03-18,NoClass,775
-55.70949188669,-11.523958332291,2000-02-18,2017-03-18,NoClass,776
-55.707365691934,-11.523958332291,2000-02-18,2017-03-18,NoClass,777
-55.705239497179,-11.523958332291,2000-02-18,2017-03-18,NoClass,778
-55.703113302423,-11.523958332291,2000-02-18,2017-03-18,NoClass,779
-55.700987107668,-11.523958332291,2000-02-18,2017-03-18,NoClass,780
-55.698860912912,-11.523958332291,2000-02-18,2017-03-18,NoClass,781
-55.696734718157,-11.523958332291,2000-02-18,2017-03-18,NoClass,782
-55.694608523401,-11.523958332291,2000-02-18,2017-03-18,NoClass,783
-55.692482328646,-11.523958332291,2000-02-18,2017-03-18,NoClass,784
-55.69035613389,-11.523958332291,2000-02-18,2017-03-18,NoClass,785
-55.688229939135,-11.523958332291,2000-02-18,2017-03-18,NoClass,786
-55.686103744379,-11.523958332291,2000-02-18,2017-03-18,NoClass,787
-55.683977549624,-11.523958332291,2000-02-18,2017-03-18,NoClass,788
-55.681851354868,-11.523958332291,2000-02-18,2017-03-18,NoClass,789
-55.679725160113,-11.523958332291,2000-02-18,2017-03-18,NoClass,790
-55.677598965357,-11.523958332291,2000-02-18,2017-03-18,NoClass,791
-55.675472770602,-11.523958332291,2000-02-18,2017-03-18,NoClass,792
-55.673346575846,-11.523958332291,2000-02-18,2017-03-18,NoClass,793
-55.67122038109,-11.523958332291,2000-02-18,2017-03-18,NoClass,794
-55.669094186335,-11.523958332291,2000-02-18,2017-03-18,NoClass,795
-55.666967991579,-11.523958332291,2000-02-18,2017-03-18,NoClass,796
-55.664841796824,-11.523958332291,2000-02-18,2017-03-18,NoClass,797
-55.662715602069,-11.523958332291,2000-02-18,2017-03-18,NoClass,798
-55.749476321282,-11.521874998958,2000-02-18,2017-03-18,NoClass,799
-55.747350142287,-11.521874998958,2000-02-18,2017-03-18,NoClass,800
-55.745223963293,-11.521874998958,2000-02-18,2017-03-18,NoClass,801
-55.743097784298,-11.521874998958,2000-02-18,2017-03-18,NoClass,802
-55.740971605304,-11.521874998958,2000-02-18,2017-03-18,NoClass,803
-55.73884542631,-11.521874998958,2000-02-18,2017-03-18,NoClass,804
-55.736719247315,-11.521874998958,2000-02-18,2017-03-18,NoClass,805
-55.734593068321,-11.521874998958,2000-02-18,2017-03-18,NoClass,806
-55.732466889327,-11.521874998958,2000-02-18,2017-03-18,NoClass,807
-55.730340710332,-11.521874998958,2000-02-18,2017-03-18,NoClass,808
-55.728214531338,-11.521874998958,2000-02-18,2017-03-18,NoClass,809
-55.726088352344,-11.521874998958,2000-02-18,2017-03-18,NoClass,810
-55.723962173349,-11.521874998958,2000-02-18,2017-03-18,NoClass,811
-55.721835994355,-11.521874998958,2000-02-18,2017-03-18,NoClass,812
-55.719709815361,-11.521874998958,2000-02-18,2017-03-18,NoClass,813
-55.717583636366,-11.521874998958,2000-02-18,2017-03-18,NoClass,814
-55.715457457372,-11.521874998958,2000-02-18,2017-03-18,NoClass,815
-55.713331278378,-11.521874998958,2000-02-18,2017-03-18,NoClass,816
-55.711205099383,-11.521874998958,2000-02-18,2017-03-18,NoClass,817
-55.709078920389,-11.521874998958,2000-02-18,2017-03-18,NoClass,818
-55.706952741395,-11.521874998958,2000-02-18,2017-03-18,NoClass,819
-55.7048265624,-11.521874998958,2000-02-18,2017-03-18,NoClass,820
-55.702700383406,-11.521874998958,2000-02-18,2017-03-18,NoClass,821
-55.700574204412,-11.521874998958,2000-02-18,2017-03-18,NoClass,822
-55.698448025417,-11.521874998958,2000-02-18,2017-03-18,NoClass,823
-55.696321846423,-11.521874998958,2000-02-18,2017-03-18,NoClass,824
-55.694195667429,-11.521874998958,2000-02-18,2017-03-18,NoClass,825
-55.692069488434,-11.521874998958,2000-02-18,2017-03-18,NoClass,826
-55.68994330944,-11.521874998958,2000-02-18,2017-03-18,NoClass,827
-55.687817130446,-11.521874998958,2000-02-18,2017-03-18,NoClass,828
-55.685690951451,-11.521874998958,2000-02-18,2017-03-18,NoClass,829
-55.683564772457,-11.521874998958,2000-02-18,2017-03-18,NoClass,830
-55.681438593463,-11.521874998958,2000-02-18,2017-03-18,NoClass,831
-55.679312414468,-11.521874998958,2000-02-18,2017-03-18,NoClass,832
-55.677186235474,-11.521874998958,2000-02-18,2017-03-18,NoClass,833
-55.675060056479,-11.521874998958,2000-02-18,2017-03-18,NoClass,834
-55.672933877485,-11.521874998958,2000-02-18,2017-03-18,NoClass,835
-55.670807698491,-11.521874998958,2000-02-18,2017-03-18,NoClass,836
-55.668681519496,-11.521874998958,2000-02-18,2017-03-18,NoClass,837
-55.666555340502,-11.521874998958,2000-02-18,2017-03-18,NoClass,838
-55.664429161508,-11.521874998958,2000-02-18,2017-03-18,NoClass,839
-55.662302982513,-11.521874998958,2000-02-18,2017-03-18,NoClass,840
-55.749063135352,-11.519791665625,2000-02-18,2017-03-18,NoClass,841
-55.746936972116,-11.519791665625,2000-02-18,2017-03-18,NoClass,842
-55.74481080888,-11.519791665625,2000-02-18,2017-03-18,NoClass,843
-55.742684645643,-11.519791665625,2000-02-18,2017-03-18,NoClass,844
-55.740558482407,-11.519791665625,2000-02-18,2017-03-18,NoClass,845
-55.738432319171,-11.519791665625,2000-02-18,2017-03-18,NoClass,846
-55.736306155935,-11.519791665625,2000-02-18,2017-03-18,NoClass,847
-55.734179992699,-11.519791665625,2000-02-18,2017-03-18,NoClass,848
-55.732053829462,-11.519791665625,2000-02-18,2017-03-18,NoClass,849
-55.729927666226,-11.519791665625,2000-02-18,2017-03-18,NoClass,850
-55.72780150299,-11.519791665625,2000-02-18,2017-03-18,NoClass,851
-55.725675339754,-11.519791665625,2000-02-18,2017-03-18,NoClass,852
-55.723549176517,-11.519791665625,2000-02-18,2017-03-18,NoClass,853
-55.721423013281,-11.519791665625,2000-02-18,2017-03-18,NoClass,854
-55.719296850045,-11.519791665625,2000-02-18,2017-03-18,NoClass,855
-55.717170686809,-11.519791665625,2000-02-18,2017-03-18,NoClass,856
-55.715044523573,-11.519791665625,2000-02-18,2017-03-18,NoClass,857
-55.712918360336,-11.519791665625,2000-02-18,2017-03-18,NoClass,858
-55.7107921971,-11.519791665625,2000-02-18,2017-03-18,NoClass,859
-55.708666033864,-11.519791665625,2000-02-18,2017-03-18,NoClass,860
-55.706539870628,-11.519791665625,2000-02-18,2017-03-18,NoClass,861
-55.704413707391,-11.519791665625,2000-02-18,2017-03-18,NoClass,862
-55.702287544155,-11.519791665625,2000-02-18,2017-03-18,NoClass,863
-55.700161380919,-11.519791665625,2000-02-18,2017-03-18,NoClass,864
-55.698035217683,-11.519791665625,2000-02-18,2017-03-18,NoClass,865
-55.695909054447,-11.519791665625,2000-02-18,2017-03-18,NoClass,866
-55.69378289121,-11.519791665625,2000-02-18,2017-03-18,NoClass,867
-55.691656727974,-11.519791665625,2000-02-18,2017-03-18,NoClass,868
-55.689530564738,-11.519791665625,2000-02-18,2017-03-18,NoClass,869
-55.687404401502,-11.519791665625,2000-02-18,2017-03-18,NoClass,870
-55.685278238265,-11.519791665625,2000-02-18,2017-03-18,NoClass,871
-55.683152075029,-11.519791665625,2000-02-18,2017-03-18,NoClass,872
-55.681025911793,-11.519791665625,2000-02-18,2017-03-18,NoClass,873
-55.678899748557,-11.519791665625,2000-02-18,2017-03-18,NoClass,874
-55.67677358532,-11.519791665625,2000-02-18,2017-03-18,NoClass,875
-55.674647422084,-11.519791665625,2000-02-18,2017-03-18,NoClass,876
-55.672521258848,-11.519791665625,2000-02-18,2017-03-18,NoClass,877
-55.670395095612,-11.519791665625,2000-02-18,2017-03-18,NoClass,878
-55.668268932376,-11.519791665625,2000-02-18,2017-03-18,NoClass,879
-55.666142769139,-11.519791665625,2000-02-18,2017-03-18,NoClass,880
-55.664016605903,-11.519791665625,2000-02-18,2017-03-18,NoClass,881
-55.661890442667,-11.519791665625,2000-02-18,2017-03-18,NoClass,882
-55.748650029253,-11.517708332292,2000-02-18,2017-03-18,NoClass,883
-55.746523881772,-11.517708332292,2000-02-18,2017-03-18,NoClass,884
-55.744397734291,-11.517708332292,2000-02-18,2017-03-18,NoClass,885
-55.74227158681,-11.517708332292,2000-02-18,2017-03-18,NoClass,886
-55.740145439329,-11.517708332292,2000-02-18,2017-03-18,NoClass,887
-55.738019291848,-11.517708332292,2000-02-18,2017-03-18,NoClass,888
-55.735893144366,-11.517708332292,2000-02-18,2017-03-18,NoClass,889
-55.733766996885,-11.517708332292,2000-02-18,2017-03-18,NoClass,890
-55.731640849404,-11.517708332292,2000-02-18,2017-03-18,NoClass,891
-55.729514701923,-11.517708332292,2000-02-18,2017-03-18,NoClass,892
-55.727388554442,-11.517708332292,2000-02-18,2017-03-18,NoClass,893
-55.725262406961,-11.517708332292,2000-02-18,2017-03-18,NoClass,894
-55.72313625948,-11.517708332292,2000-02-18,2017-03-18,NoClass,895
-55.721010111998,-11.517708332292,2000-02-18,2017-03-18,NoClass,896
-55.718883964517,-11.517708332292,2000-02-18,2017-03-18,NoClass,897
-55.716757817036,-11.517708332292,2000-02-18,2017-03-18,NoClass,898
-55.714631669555,-11.517708332292,2000-02-18,2017-03-18,NoClass,899
-55.712505522074,-11.517708332292,2000-02-18,2017-03-18,NoClass,900
-55.710379374593,-11.517708332292,2000-02-18,2017-03-18,NoClass,901
-55.708253227111,-11.517708332292,2000-02-18,2017-03-18,NoClass,902
-55.70612707963,-11.517708332292,2000-02-18,2017-03-18,NoClass,903
-55.704000932149,-11.517708332292,2000-02-18,2017-03-18,NoClass,904
-55.701874784668,-11.517708332292,2000-02-18,2017-03-18,NoClass,905
-55.699748637187,-11.517708332292,2000-02-18,2017-03-18,NoClass,906
-55.697622489706,-11.517708332292,2000-02-18,2017-03-18,NoClass,907
-55.695496342225,-11.517708332292,2000-02-18,2017-03-18,NoClass,908
-55.693370194744,-11.517708332292,2000-02-18,2017-03-18,NoClass,909
-55.691244047262,-11.517708332292,2000-02-18,2017-03-18,NoClass,910
-55.689117899781,-11.517708332292,2000-02-18,2017-03-18,NoClass,911
-55.6869917523,-11.517708332292,2000-02-18,2017-03-18,NoClass,912
-55.684865604819,-11.517708332292,2000-02-18,2017-03-18,NoClass,913
-55.682739457338,-11.517708332292,2000-02-18,2017-03-18,NoClass,914
-55.680613309857,-11.517708332292,2000-02-18,2017-03-18,NoClass,915
-55.678487162375,-11.517708332292,2000-02-18,2017-03-18,NoClass,916
-55.676361014894,-11.517708332292,2000-02-18,2017-03-18,NoClass,917
-55.674234867413,-11.517708332292,2000-02-18,2017-03-18,NoClass,918
-55.672108719932,-11.517708332292,2000-02-18,2017-03-18,NoClass,919
-55.669982572451,-11.517708332292,2000-02-18,2017-03-18,NoClass,920
-55.66785642497,-11.517708332292,2000-02-18,2017-03-18,NoClass,921
-55.665730277489,-11.517708332292,2000-02-18,2017-03-18,NoClass,922
-55.663604130007,-11.517708332292,2000-02-18,2017-03-18,NoClass,923
-55.661477982526,-11.517708332292,2000-02-18,2017-03-18,NoClass,924
-55.748237002982,-11.515624998959,2000-02-18,2017-03-18,NoClass,925
-55.746110871253,-11.515624998959,2000-02-18,2017-03-18,NoClass,926
-55.743984739524,-11.515624998959,2000-02-18,2017-03-18,NoClass,927
-55.741858607795,-11.515624998959,2000-02-18,2017-03-18,NoClass,928
-55.739732476066,-11.515624998959,2000-02-18,2017-03-18,NoClass,929
-55.737606344337,-11.515624998959,2000-02-18,2017-03-18,NoClass,930
-55.735480212607,-11.515624998959,2000-02-18,2017-03-18,NoClass,931
-55.733354080878,-11.515624998959,2000-02-18,2017-03-18,NoClass,932
-55.731227949149,-11.515624998959,2000-02-18,2017-03-18,NoClass,933
-55.72910181742,-11.515624998959,2000-02-18,2017-03-18,NoClass,934
-55.726975685691,-11.515624998959,2000-02-18,2017-03-18,NoClass,935
-55.724849553962,-11.515624998959,2000-02-18,2017-03-18,NoClass,936
-55.722723422233,-11.515624998959,2000-02-18,2017-03-18,NoClass,937
-55.720597290504,-11.515624998959,2000-02-18,2017-03-18,NoClass,938
-55.718471158775,-11.515624998959,2000-02-18,2017-03-18,NoClass,939
-55.716345027046,-11.515624998959,2000-02-18,2017-03-18,NoClass,940
-55.714218895316,-11.515624998959,2000-02-18,2017-03-18,NoClass,941
-55.712092763587,-11.515624998959,2000-02-18,2017-03-18,NoClass,942
-55.709966631858,-11.515624998959,2000-02-18,2017-03-18,NoClass,943
-55.707840500129,-11.515624998959,2000-02-18,2017-03-18,NoClass,944
-55.7057143684,-11.515624998959,2000-02-18,2017-03-18,NoClass,945
-55.703588236671,-11.515624998959,2000-02-18,2017-03-18,NoClass,946
-55.701462104942,-11.515624998959,2000-02-18,2017-03-18,NoClass,947
-55.699335973213,-11.515624998959,2000-02-18,2017-03-18,NoClass,948
-55.697209841484,-11.515624998959,2000-02-18,2017-03-18,NoClass,949
-55.695083709754,-11.515624998959,2000-02-18,2017-03-18,NoClass,950
-55.692957578025,-11.515624998959,2000-02-18,2017-03-18,NoClass,951
-55.690831446296,-11.515624998959,2000-02-18,2017-03-18,NoClass,952
-55.688705314567,-11.515624998959,2000-02-18,2017-03-18,NoClass,953
-55.686579182838,-11.515624998959,2000-02-18,2017-03-18,NoClass,954
-55.684453051109,-11.515624998959,2000-02-18,2017-03-18,NoClass,955
-55.68232691938,-11.515624998959,2000-02-18,2017-03-18,NoClass,956
-55.680200787651,-11.515624998959,2000-02-18,2017-03-18,NoClass,957
-55.678074655922,-11.515624998959,2000-02-18,2017-03-18,NoClass,958
-55.675948524193,-11.515624998959,2000-02-18,2017-03-18,NoClass,959
-55.673822392463,-11.515624998959,2000-02-18,2017-03-18,NoClass,960
-55.671696260734,-11.515624998959,2000-02-18,2017-03-18,NoClass,961
-55.669570129005,-11.515624998959,2000-02-18,2017-03-18,NoClass,962
-55.667443997276,-11.515624998959,2000-02-18,2017-03-18,NoClass,963
-55.665317865547,-11.515624998959,2000-02-18,2017-03-18,NoClass,964
-55.663191733818,-11.515624998959,2000-02-18,2017-03-18,NoClass,965
-55.661065602089,-11.515624998959,2000-02-18,2017-03-18,NoClass,966
-55.747824056536,-11.513541665626,2000-02-18,2017-03-18,NoClass,967
-55.745697940556,-11.513541665626,2000-02-18,2017-03-18,NoClass,968
-55.743571824576,-11.513541665626,2000-02-18,2017-03-18,NoClass,969
-55.741445708596,-11.513541665626,2000-02-18,2017-03-18,NoClass,970
-55.739319592616,-11.513541665626,2000-02-18,2017-03-18,NoClass,971
-55.737193476635,-11.513541665626,2000-02-18,2017-03-18,NoClass,972
-55.735067360655,-11.513541665626,2000-02-18,2017-03-18,NoClass,973
-55.732941244675,-11.513541665626,2000-02-18,2017-03-18,NoClass,974
-55.730815128695,-11.513541665626,2000-02-18,2017-03-18,NoClass,975
-55.728689012715,-11.513541665626,2000-02-18,2017-03-18,NoClass,976
-55.726562896735,-11.513541665626,2000-02-18,2017-03-18,NoClass,977
-55.724436780755,-11.513541665626,2000-02-18,2017-03-18,NoClass,978
-55.722310664775,-11.513541665626,2000-02-18,2017-03-18,NoClass,979
-55.720184548795,-11.513541665626,2000-02-18,2017-03-18,NoClass,980
-55.718058432815,-11.513541665626,2000-02-18,2017-03-18,NoClass,981
-55.715932316834,-11.513541665626,2000-02-18,2017-03-18,NoClass,982
-55.713806200854,-11.513541665626,2000-02-18,2017-03-18,NoClass,983
-55.711680084874,-11.513541665626,2000-02-18,2017-03-18,NoClass,984
-55.709553968894,-11.513541665626,2000-02-18,2017-03-18,NoClass,985
-55.707427852914,-11.513541665626,2000-02-18,2017-03-18,NoClass,986
-55.705301736934,-11.513541665626,2000-02-18,2017-03-18,NoClass,987
-55.703175620954,-11.513541665626,2000-02-18,2017-03-18,NoClass,988
-55.701049504974,-11.513541665626,2000-02-18,2017-03-18,NoClass,989
-55.698923388993,-11.513541665626,2000-02-18,2017-03-18,NoClass,990
-55.696797273013,-11.513541665626,2000-02-18,2017-03-18,NoClass,991
-55.694671157033,-11.513541665626,2000-02-18,2017-03-18,NoClass,992
-55.692545041053,-11.513541665626,2000-02-18,2017-03-18,NoClass,993
-55.690418925073,-11.513541665626,2000-02-18,2017-03-18,NoClass,994
-55.688292809093,-11.513541665626,2000-02-18,2017-03-18,NoClass,995
-55.686166693113,-11.513541665626,2000-02-18,2017-03-18,NoClass,996
-55.684040577133,-11.513541665626,2000-02-18,2017-03-18,NoClass,997
-55.681914461153,-11.513541665626,2000-02-18,2017-03-18,NoClass,998
-55.679788345172,-11.513541665626,2000-02-18,2017-03-18,NoClass,999
-55.677662229192,-11.513541665626,2000-02-18,2017-03-18,NoClass,1000
-55.675536113212,-11.513541665626,2000-02-18,2017-03-18,NoClass,1001
-55.673409997232,-11.513541665626,2000-02-18,2017-03-18,NoClass,1002
-55.671283881252,-11.513541665626,2000-02-18,2017-03-18,NoClass,1003
-55.669157765272,-11.513541665626,2000-02-18,2017-03-18,NoClass,1004
-55.667031649292,-11.513541665626,2000-02-18,2017-03-18,NoClass,1005
-55.664905533312,-11.513541665626,2000-02-18,2017-03-18,NoClass,1006
-55.662779417331,-11.513541665626,2000-02-18,2017-03-18,NoClass,1007
-55.660653301351,-11.513541665626,2000-02-18,2017-03-18,NoClass,1008
-55.747411189912,-11.511458332293,2000-02-18,2017-03-18,NoClass,1009
-55.745285089678,-11.511458332293,2000-02-18,2017-03-18,NoClass,1010
-55.743158989444,-11.511458332293,2000-02-18,2017-03-18,NoClass,1011
-55.741032889209,-11.511458332293,2000-02-18,2017-03-18,NoClass,1012
-55.738906788975,-11.511458332293,2000-02-18,2017-03-18,NoClass,1013
-55.736780688741,-11.511458332293,2000-02-18,2017-03-18,NoClass,1014
-55.734654588507,-11.511458332293,2000-02-18,2017-03-18,NoClass,1015
-55.732528488273,-11.511458332293,2000-02-18,2017-03-18,NoClass,1016
-55.730402388039,-11.511458332293,2000-02-18,2017-03-18,NoClass,1017
-55.728276287804,-11.511458332293,2000-02-18,2017-03-18,NoClass,1018
-55.72615018757,-11.511458332293,2000-02-18,2017-03-18,NoClass,1019
-55.724024087336,-11.511458332293,2000-02-18,2017-03-18,NoClass,1020
-55.721897987102,-11.511458332293,2000-02-18,2017-03-18,NoClass,1021
-55.719771886868,-11.511458332293,2000-02-18,2017-03-18,NoClass,1022
-55.717645786634,-11.511458332293,2000-02-18,2017-03-18,NoClass,1023
-55.7155196864,-11.511458332293,2000-02-18,2017-03-18,NoClass,1024
-55.713393586165,-11.511458332293,2000-02-18,2017-03-18,NoClass,1025
-55.711267485931,-11.511458332293,2000-02-18,2017-03-18,NoClass,1026
-55.709141385697,-11.511458332293,2000-02-18,2017-03-18,NoClass,1027
-55.707015285463,-11.511458332293,2000-02-18,2017-03-18,NoClass,1028
-55.704889185229,-11.511458332293,2000-02-18,2017-03-18,NoClass,1029
-55.702763084995,-11.511458332293,2000-02-18,2017-03-18,NoClass,1030
-55.70063698476,-11.511458332293,2000-02-18,2017-03-18,NoClass,1031
-55.698510884526,-11.511458332293,2000-02-18,2017-03-18,NoClass,1032
-55.696384784292,-11.511458332293,2000-02-18,2017-03-18,NoClass,1033
-55.694258684058,-11.511458332293,2000-02-18,2017-03-18,NoClass,1034
-55.692132583824,-11.511458332293,2000-02-18,2017-03-18,NoClass,1035
-55.69000648359,-11.511458332293,2000-02-18,2017-03-18,NoClass,1036
-55.687880383355,-11.511458332293,2000-02-18,2017-03-18,NoClass,1037
-55.685754283121,-11.511458332293,2000-02-18,2017-03-18,NoClass,1038
-55.683628182887,-11.511458332293,2000-02-18,2017-03-18,NoClass,1039
-55.681502082653,-11.511458332293,2000-02-18,2017-03-18,NoClass,1040
-55.679375982419,-11.511458332293,2000-02-18,2017-03-18,NoClass,1041
-55.677249882185,-11.511458332293,2000-02-18,2017-03-18,NoClass,1042
-55.67512378195,-11.511458332293,2000-02-18,2017-03-18,NoClass,1043
-55.672997681716,-11.511458332293,2000-02-18,2017-03-18,NoClass,1044
-55.670871581482,-11.511458332293,2000-02-18,2017-03-18,NoClass,1045
-55.668745481248,-11.511458332293,2000-02-18,2017-03-18,NoClass,1046
-55.666619381014,-11.511458332293,2000-02-18,2017-03-18,NoClass,1047
-55.66449328078,-11.511458332293,2000-02-18,2017-03-18,NoClass,1048
-55.662367180545,-11.511458332293,2000-02-18,2017-03-18,NoClass,1049
-55.660241080311,-11.511458332293,2000-02-18,2017-03-18,NoClass,1050
-55.746998403107,-11.509374998959,2000-02-18,2017-03-18,NoClass,1051
-55.744872318616,-11.509374998959,2000-02-18,2017-03-18,NoClass,1052
-55.742746234125,-11.509374998959,2000-02-18,2017-03-18,NoClass,1053
-55.740620149633,-11.509374998959,2000-02-18,2017-03-18,NoClass,1054
-55.738494065142,-11.509374998959,2000-02-18,2017-03-18,NoClass,1055
-55.736367980651,-11.509374998959,2000-02-18,2017-03-18,NoClass,1056
-55.73424189616,-11.509374998959,2000-02-18,2017-03-18,NoClass,1057
-55.732115811668,-11.509374998959,2000-02-18,2017-03-18,NoClass,1058
-55.729989727177,-11.509374998959,2000-02-18,2017-03-18,NoClass,1059
-55.727863642686,-11.509374998959,2000-02-18,2017-03-18,NoClass,1060
-55.725737558195,-11.509374998959,2000-02-18,2017-03-18,NoClass,1061
-55.723611473703,-11.509374998959,2000-02-18,2017-03-18,NoClass,1062
-55.721485389212,-11.509374998959,2000-02-18,2017-03-18,NoClass,1063
-55.719359304721,-11.509374998959,2000-02-18,2017-03-18,NoClass,1064
-55.71723322023,-11.509374998959,2000-02-18,2017-03-18,NoClass,1065
-55.715107135738,-11.509374998959,2000-02-18,2017-03-18,NoClass,1066
-55.712981051247,-11.509374998959,2000-02-18,2017-03-18,NoClass,1067
-55.710854966756,-11.509374998959,2000-02-18,2017-03-18,NoClass,1068
-55.708728882265,-11.509374998959,2000-02-18,2017-03-18,NoClass,1069
-55.706602797773,-11.509374998959,2000-02-18,2017-03-18,NoClass,1070
-55.704476713282,-11.509374998959,2000-02-18,2017-03-18,NoClass,1071
-55.702350628791,-11.509374998959,2000-02-18,2017-03-18,NoClass,1072
-55.7002245443,-11.509374998959,2000-02-18,2017-03-18,NoClass,1073
-55.698098459808,-11.509374998959,2000-02-18,2017-03-18,NoClass,1074
-55.695972375317,-11.509374998959,2000-02-18,2017-03-18,NoClass,1075
-55.693846290826,-11.509374998959,2000-02-18,2017-03-18,NoClass,1076
-55.691720206334,-11.509374998959,2000-02-18,2017-03-18,NoClass,1077
-55.689594121843,-11.509374998959,2000-02-18,2017-03-18,NoClass,1078
-55.687468037352,-11.509374998959,2000-02-18,2017-03-18,NoClass,1079
-55.685341952861,-11.509374998959,2000-02-18,2017-03-18,NoClass,1080
-55.683215868369,-11.509374998959,2000-02-18,2017-03-18,NoClass,1081
-55.681089783878,-11.509374998959,2000-02-18,2017-03-18,NoClass,1082
-55.678963699387,-11.509374998959,2000-02-18,2017-03-18,NoClass,1083
-55.676837614896,-11.509374998959,2000-02-18,2017-03-18,NoClass,1084
-55.674711530404,-11.509374998959,2000-02-18,2017-03-18,NoClass,1085
-55.672585445913,-11.509374998959,2000-02-18,2017-03-18,NoClass,1086
-55.670459361422,-11.509374998959,2000-02-18,2017-03-18,NoClass,1087
-55.668333276931,-11.509374998959,2000-02-18,2017-03-18,NoClass,1088
-55.666207192439,-11.509374998959,2000-02-18,2017-03-18,NoClass,1089
-55.664081107948,-11.509374998959,2000-02-18,2017-03-18,NoClass,1090
-55.661955023457,-11.509374998959,2000-02-18,2017-03-18,NoClass,1091
-55.659828938965,-11.509374998959,2000-02-18,2017-03-18,NoClass,1092
-55.746585696119,-11.507291665626,2000-02-18,2017-03-18,NoClass,1093
-55.744459627367,-11.507291665626,2000-02-18,2017-03-18,NoClass,1094
-55.742333558616,-11.507291665626,2000-02-18,2017-03-18,NoClass,1095
-55.740207489865,-11.507291665626,2000-02-18,2017-03-18,NoClass,1096
-55.738081421113,-11.507291665626,2000-02-18,2017-03-18,NoClass,1097
-55.735955352362,-11.507291665626,2000-02-18,2017-03-18,NoClass,1098
-55.73382928361,-11.507291665626,2000-02-18,2017-03-18,NoClass,1099
-55.731703214859,-11.507291665626,2000-02-18,2017-03-18,NoClass,1100
-55.729577146108,-11.507291665626,2000-02-18,2017-03-18,NoClass,1101
-55.727451077356,-11.507291665626,2000-02-18,2017-03-18,NoClass,1102
-55.725325008605,-11.507291665626,2000-02-18,2017-03-18,NoClass,1103
-55.723198939853,-11.507291665626,2000-02-18,2017-03-18,NoClass,1104
-55.721072871102,-11.507291665626,2000-02-18,2017-03-18,NoClass,1105
-55.718946802351,-11.507291665626,2000-02-18,2017-03-18,NoClass,1106
-55.716820733599,-11.507291665626,2000-02-18,2017-03-18,NoClass,1107
-55.714694664848,-11.507291665626,2000-02-18,2017-03-18,NoClass,1108
-55.712568596096,-11.507291665626,2000-02-18,2017-03-18,NoClass,1109
-55.710442527345,-11.507291665626,2000-02-18,2017-03-18,NoClass,1110
-55.708316458594,-11.507291665626,2000-02-18,2017-03-18,NoClass,1111
-55.706190389842,-11.507291665626,2000-02-18,2017-03-18,NoClass,1112
-55.704064321091,-11.507291665626,2000-02-18,2017-03-18,NoClass,1113
-55.701938252339,-11.507291665626,2000-02-18,2017-03-18,NoClass,1114
-55.699812183588,-11.507291665626,2000-02-18,2017-03-18,NoClass,1115
-55.697686114837,-11.507291665626,2000-02-18,2017-03-18,NoClass,1116
-55.695560046085,-11.507291665626,2000-02-18,2017-03-18,NoClass,1117
-55.693433977334,-11.507291665626,2000-02-18,2017-03-18,NoClass,1118
-55.691307908582,-11.507291665626,2000-02-18,2017-03-18,NoClass,1119
-55.689181839831,-11.507291665626,2000-02-18,2017-03-18,NoClass,1120
-55.68705577108,-11.507291665626,2000-02-18,2017-03-18,NoClass,1121
-55.684929702328,-11.507291665626,2000-02-18,2017-03-18,NoClass,1122
-55.682803633577,-11.507291665626,2000-02-18,2017-03-18,NoClass,1123
-55.680677564825,-11.507291665626,2000-02-18,2017-03-18,NoClass,1124
-55.678551496074,-11.507291665626,2000-02-18,2017-03-18,NoClass,1125
