longitude,latitude,label,start_date,end_date,id,index
-55.703407940369,-11.5468749989561,Secondary-vegetation,2010-08-15,2011-08-15,5396,360
-55.703407940369,-11.5468749989561,Secondary-vegetation,2011-08-15,2012-08-15,5397,360
-55.703407940369,-11.5468749989561,Secondary-vegetation,2012-08-15,2013-08-15,5398,360
-55.703407940369,-11.5468749989561,Secondary-vegetation,2013-08-15,2014-08-15,5399,360
-55.703407940369,-11.5468749989561,Pasture,2014-08-15,2015-08-15,5400,360
-55.7012815720397,-11.5468749989561,Forest,2000-08-15,2001-08-15,5401,361
-55.7012815720397,-11.5468749989561,Forest,2001-08-15,2002-08-15,5402,361
-55.7012815720397,-11.5468749989561,Forest,2002-08-15,2003-08-15,5403,361
-55.7012815720397,-11.5468749989561,Forest,2003-08-15,2004-08-15,5404,361
-55.7012815720397,-11.5468749989561,Pasture,2004-08-15,2005-08-15,5405,361
-55.7012815720397,-11.5468749989561,Secondary-vegetation,2005-08-15,2006-08-15,5406,361
-55.7012815720397,-11.5468749989561,Secondary-vegetation,2006-08-15,2007-08-15,5407,361
-55.7012815720397,-11.5468749989561,Pasture,2007-08-15,2008-08-15,5408,361
-55.7012815720397,-11.5468749989561,Pasture,2008-08-15,2009-08-15,5409,361
-55.7012815720397,-11.5468749989561,Pasture,2009-08-15,2010-08-15,5410,361
-55.7012815720397,-11.5468749989561,Secondary-vegetation,2010-08-15,2011-08-15,5411,361
-55.7012815720397,-11.5468749989561,Secondary-vegetation,2011-08-15,2012-08-15,5412,361
-55.7012815720397,-11.5468749989561,Secondary-vegetation,2012-08-15,2013-08-15,5413,361
-55.7012815720397,-11.5468749989561,Secondary-vegetation,2013-08-15,2014-08-15,5414,361
-55.7012815720397,-11.5468749989561,Secondary-vegetation,2014-08-15,2015-08-15,5415,361
-55.6991552037103,-11.5468749989561,Forest,2000-08-15,2001-08-15,5416,362
-55.6991552037103,-11.5468749989561,Forest,2001-08-15,2002-08-15,5417,362
-55.6991552037103,-11.5468749989561,Forest,2002-08-15,2003-08-15,5418,362
-55.6991552037103,-11.5468749989561,Forest,2003-08-15,2004-08-15,5419,362
-55.6991552037103,-11.5468749989561,Soybean_Fallow,2004-08-15,2005-08-15,5420,362
-55.6991552037103,-11.5468749989561,Pasture,2005-08-15,2006-08-15,5421,362
-55.6991552037103,-11.5468749989561,Pasture,2006-08-15,2007-08-15,5422,362
-55.6991552037103,-11.5468749989561,Soybean_Fallow,2007-08-15,2008-08-15,5423,362
-55.6991552037103,-11.5468749989561,Soybean_Millet,2008-08-15,2009-08-15,5424,362
-55.6991552037103,-11.5468749989561,Pasture,2009-08-15,2010-08-15,5425,362
-55.6991552037103,-11.5468749989561,Pasture,2010-08-15,2011-08-15,5426,362
-55.6991552037103,-11.5468749989561,Pasture,2011-08-15,2012-08-15,5427,362
-55.6991552037103,-11.5468749989561,Pasture,2012-08-15,2013-08-15,5428,362
-55.6991552037103,-11.5468749989561,Pasture,2013-08-15,2014-08-15,5429,362
-55.6991552037103,-11.5468749989561,Pasture,2014-08-15,2015-08-15,5430,362
-55.6970288353809,-11.5468749989561,Pasture,2000-08-15,2001-08-15,5431,363
-55.6970288353809,-11.5468749989561,Soybean_Millet,2001-08-15,2002-08-15,5432,363
-55.6970288353809,-11.5468749989561,Pasture,2002-08-15,2003-08-15,5433,363
-55.6970288353809,-11.5468749989561,Pasture,2003-08-15,2004-08-15,5434,363
-55.6970288353809,-11.5468749989561,Soybean_Fallow,2004-08-15,2005-08-15,5435,363
-55.6970288353809,-11.5468749989561,Pasture,2005-08-15,2006-08-15,5436,363
-55.6970288353809,-11.5468749989561,Soybean_Fallow,2006-08-15,2007-08-15,5437,363
-55.6970288353809,-11.5468749989561,Soybean_Fallow,2007-08-15,2008-08-15,5438,363
-55.6970288353809,-11.5468749989561,Soybean_Fallow,2008-08-15,2009-08-15,5439,363
-55.6970288353809,-11.5468749989561,Soybean_Fallow,2009-08-15,2010-08-15,5440,363
-55.6970288353809,-11.5468749989561,Soybean_Millet,2010-08-15,2011-08-15,5441,363
-55.6970288353809,-11.5468749989561,Pasture,2011-08-15,2012-08-15,5442,363
-55.6970288353809,-11.5468749989561,Soybean_Millet,2012-08-15,2013-08-15,5443,363
-55.6970288353809,-11.5468749989561,Soybean_Sunflower,2013-08-15,2014-08-15,5444,363
-55.6970288353809,-11.5468749989561,Soybean_Millet,2014-08-15,2015-08-15,5445,363
-55.6949024670515,-11.5468749989561,Pasture,2000-08-15,2001-08-15,5446,364
-55.6949024670515,-11.5468749989561,Cotton_Fallow,2001-08-15,2002-08-15,5447,364
-55.6949024670515,-11.5468749989561,Pasture,2002-08-15,2003-08-15,5448,364
-55.6949024670515,-11.5468749989561,Pasture,2003-08-15,2004-08-15,5449,364
-55.6949024670515,-11.5468749989561,Soybean_Fallow,2004-08-15,2005-08-15,5450,364
-55.6949024670515,-11.5468749989561,Soybean_Fallow,2005-08-15,2006-08-15,5451,364
-55.6949024670515,-11.5468749989561,Soybean_Fallow,2006-08-15,2007-08-15,5452,364
-55.6949024670515,-11.5468749989561,Soybean_Fallow,2007-08-15,2008-08-15,5453,364
-55.6949024670515,-11.5468749989561,Soybean_Fallow,2008-08-15,2009-08-15,5454,364
-55.6949024670515,-11.5468749989561,Soybean_Millet,2009-08-15,2010-08-15,5455,364
-55.6949024670515,-11.5468749989561,Soybean_Millet,2010-08-15,2011-08-15,5456,364
-55.6949024670515,-11.5468749989561,Pasture,2011-08-15,2012-08-15,5457,364
-55.6949024670515,-11.5468749989561,Soybean_Millet,2012-08-15,2013-08-15,5458,364
-55.6949024670515,-11.5468749989561,Soybean_Millet,2013-08-15,2014-08-15,5459,364
-55.6949024670515,-11.5468749989561,Soybean_Millet,2014-08-15,2015-08-15,5460,364
-55.6927760987222,-11.5468749989561,Soybean_Millet,2000-08-15,2001-08-15,5461,365
-55.6927760987222,-11.5468749989561,Pasture,2001-08-15,2002-08-15,5462,365
-55.6927760987222,-11.5468749989561,Pasture,2002-08-15,2003-08-15,5463,365
-55.6927760987222,-11.5468749989561,Pasture,2003-08-15,2004-08-15,5464,365
-55.6927760987222,-11.5468749989561,Pasture,2004-08-15,2005-08-15,5465,365
-55.6927760987222,-11.5468749989561,Soybean_Fallow,2005-08-15,2006-08-15,5466,365
-55.6927760987222,-11.5468749989561,Soybean_Millet,2006-08-15,2007-08-15,5467,365
-55.6927760987222,-11.5468749989561,Pasture,2007-08-15,2008-08-15,5468,365
-55.6927760987222,-11.5468749989561,Pasture,2008-08-15,2009-08-15,5469,365
-55.6927760987222,-11.5468749989561,Pasture,2009-08-15,2010-08-15,5470,365
-55.6927760987222,-11.5468749989561,Soybean_Fallow,2010-08-15,2011-08-15,5471,365
-55.6927760987222,-11.5468749989561,Pasture,2011-08-15,2012-08-15,5472,365
-55.6927760987222,-11.5468749989561,Soybean_Millet,2012-08-15,2013-08-15,5473,365
-55.6927760987222,-11.5468749989561,Soybean_Sunflower,2013-08-15,2014-08-15,5474,365
-55.6927760987222,-11.5468749989561,Pasture,2014-08-15,2015-08-15,5475,365
-55.6906497303928,-11.5468749989561,Pasture,2000-08-15,2001-08-15,5476,366
-55.6906497303928,-11.5468749989561,Pasture,2001-08-15,2002-08-15,5477,366
-55.6906497303928,-11.5468749989561,Pasture,2002-08-15,2003-08-15,5478,366
-55.6906497303928,-11.5468749989561,Pasture,2003-08-15,2004-08-15,5479,366
-55.6906497303928,-11.5468749989561,Pasture,2004-08-15,2005-08-15,5480,366
-55.6906497303928,-11.5468749989561,Pasture,2005-08-15,2006-08-15,5481,366
-55.6906497303928,-11.5468749989561,Pasture,2006-08-15,2007-08-15,5482,366
-55.6906497303928,-11.5468749989561,Pasture,2007-08-15,2008-08-15,5483,366
-55.6906497303928,-11.5468749989561,Pasture,2008-08-15,2009-08-15,5484,366
-55.6906497303928,-11.5468749989561,Pasture,2009-08-15,2010-08-15,5485,366
-55.6906497303928,-11.5468749989561,Soybean_Millet,2010-08-15,2011-08-15,5486,366
-55.6906497303928,-11.5468749989561,Pasture,2011-08-15,2012-08-15,5487,366
-55.6906497303928,-11.5468749989561,Pasture,2012-08-15,2013-08-15,5488,366
-55.6906497303928,-11.5468749989561,Pasture,2013-08-15,2014-08-15,5489,366
-55.6906497303928,-11.5468749989561,Pasture,2014-08-15,2015-08-15,5490,366
-55.6885233620634,-11.5468749989561,Pasture,2000-08-15,2001-08-15,5491,367
-55.6885233620634,-11.5468749989561,Pasture,2001-08-15,2002-08-15,5492,367
-55.6885233620634,-11.5468749989561,Secondary-vegetation,2002-08-15,2003-08-15,5493,367
-55.6885233620634,-11.5468749989561,Secondary-vegetation,2003-08-15,2004-08-15,5494,367
-55.6885233620634,-11.5468749989561,Pasture,2004-08-15,2005-08-15,5495,367
-55.6885233620634,-11.5468749989561,Pasture,2005-08-15,2006-08-15,5496,367
-55.6885233620634,-11.5468749989561,Pasture,2006-08-15,2007-08-15,5497,367
-55.6885233620634,-11.5468749989561,Pasture,2007-08-15,2008-08-15,5498,367
-55.6885233620634,-11.5468749989561,Pasture,2008-08-15,2009-08-15,5499,367
-55.6885233620634,-11.5468749989561,Pasture,2009-08-15,2010-08-15,5500,367
-55.6885233620634,-11.5468749989561,Pasture,2010-08-15,2011-08-15,5501,367
-55.6885233620634,-11.5468749989561,Pasture,2011-08-15,2012-08-15,5502,367
-55.6885233620634,-11.5468749989561,Pasture,2012-08-15,2013-08-15,5503,367
-55.6885233620634,-11.5468749989561,Pasture,2013-08-15,2014-08-15,5504,367
-55.6885233620634,-11.5468749989561,Pasture,2014-08-15,2015-08-15,5505,367
-55.6863969937341,-11.5468749989561,Forest,2000-08-15,2001-08-15,5506,368
-55.6863969937341,-11.5468749989561,Forest,2001-08-15,2002-08-15,5507,368
-55.6863969937341,-11.5468749989561,Forest,2002-08-15,2003-08-15,5508,368
-55.6863969937341,-11.5468749989561,Forest,2003-08-15,2004-08-15,5509,368
-55.6863969937341,-11.5468749989561,Forest,2004-08-15,2005-08-15,5510,368
-55.6863969937341,-11.5468749989561,Forest,2005-08-15,2006-08-15,5511,368
-55.6863969937341,-11.5468749989561,Forest,2006-08-15,2007-08-15,5512,368
-55.6863969937341,-11.5468749989561,Forest,2007-08-15,2008-08-15,5513,368
-55.6863969937341,-11.5468749989561,Forest,2008-08-15,2009-08-15,5514,368
-55.6863969937341,-11.5468749989561,Forest,2009-08-15,2010-08-15,5515,368
-55.6863969937341,-11.5468749989561,Forest,2010-08-15,2011-08-15,5516,368
-55.6863969937341,-11.5468749989561,Forest,2011-08-15,2012-08-15,5517,368
-55.6863969937341,-11.5468749989561,Pasture,2012-08-15,2013-08-15,5518,368
-55.6863969937341,-11.5468749989561,Secondary-vegetation,2013-08-15,2014-08-15,5519,368
-55.6863969937341,-11.5468749989561,Secondary-vegetation,2014-08-15,2015-08-15,5520,368
-55.6842706254047,-11.5468749989561,Forest,2000-08-15,2001-08-15,5521,369
-55.6842706254047,-11.5468749989561,Forest,2001-08-15,2002-08-15,5522,369
-55.6842706254047,-11.5468749989561,Forest,2002-08-15,2003-08-15,5523,369
-55.6842706254047,-11.5468749989561,Forest,2003-08-15,2004-08-15,5524,369
-55.6842706254047,-11.5468749989561,Forest,2004-08-15,2005-08-15,5525,369
-55.6842706254047,-11.5468749989561,Forest,2005-08-15,2006-08-15,5526,369
-55.6842706254047,-11.5468749989561,Forest,2006-08-15,2007-08-15,5527,369
-55.6842706254047,-11.5468749989561,Forest,2007-08-15,2008-08-15,5528,369
-55.6842706254047,-11.5468749989561,Forest,2008-08-15,2009-08-15,5529,369
-55.6842706254047,-11.5468749989561,Forest,2009-08-15,2010-08-15,5530,369
-55.6842706254047,-11.5468749989561,Forest,2010-08-15,2011-08-15,5531,369
-55.6842706254047,-11.5468749989561,Forest,2011-08-15,2012-08-15,5532,369
-55.6842706254047,-11.5468749989561,Forest,2012-08-15,2013-08-15,5533,369
-55.6842706254047,-11.5468749989561,Forest,2013-08-15,2014-08-15,5534,369
-55.6842706254047,-11.5468749989561,Forest,2014-08-15,2015-08-15,5535,369
-55.6821442570753,-11.5468749989561,Forest,2000-08-15,2001-08-15,5536,370
-55.6821442570753,-11.5468749989561,Pasture,2001-08-15,2002-08-15,5537,370
-55.6821442570753,-11.5468749989561,Secondary-vegetation,2002-08-15,2003-08-15,5538,370
-55.6821442570753,-11.5468749989561,Secondary-vegetation,2003-08-15,2004-08-15,5539,370
-55.6821442570753,-11.5468749989561,Pasture,2004-08-15,2005-08-15,5540,370
-55.6821442570753,-11.5468749989561,Pasture,2005-08-15,2006-08-15,5541,370
-55.6821442570753,-11.5468749989561,Secondary-vegetation,2006-08-15,2007-08-15,5542,370
-55.6821442570753,-11.5468749989561,Pasture,2007-08-15,2008-08-15,5543,370
-55.6821442570753,-11.5468749989561,Secondary-vegetation,2008-08-15,2009-08-15,5544,370
-55.6821442570753,-11.5468749989561,Secondary-vegetation,2009-08-15,2010-08-15,5545,370
-55.6821442570753,-11.5468749989561,Pasture,2010-08-15,2011-08-15,5546,370
-55.6821442570753,-11.5468749989561,Secondary-vegetation,2011-08-15,2012-08-15,5547,370
-55.6821442570753,-11.5468749989561,Secondary-vegetation,2012-08-15,2013-08-15,5548,370
-55.6821442570753,-11.5468749989561,Secondary-vegetation,2013-08-15,2014-08-15,5549,370
-55.6821442570753,-11.5468749989561,Secondary-vegetation,2014-08-15,2015-08-15,5550,370
-55.680017888746,-11.5468749989561,Forest,2000-08-15,2001-08-15,5551,371
-55.680017888746,-11.5468749989561,Pasture,2001-08-15,2002-08-15,5552,371
-55.680017888746,-11.5468749989561,Secondary-vegetation,2002-08-15,2003-08-15,5553,371
-55.680017888746,-11.5468749989561,Secondary-vegetation,2003-08-15,2004-08-15,5554,371
-55.680017888746,-11.5468749989561,Pasture,2004-08-15,2005-08-15,5555,371
-55.680017888746,-11.5468749989561,Pasture,2005-08-15,2006-08-15,5556,371
-55.680017888746,-11.5468749989561,Secondary-vegetation,2006-08-15,2007-08-15,5557,371
-55.680017888746,-11.5468749989561,Secondary-vegetation,2007-08-15,2008-08-15,5558,371
-55.680017888746,-11.5468749989561,Pasture,2008-08-15,2009-08-15,5559,371
-55.680017888746,-11.5468749989561,Pasture,2009-08-15,2010-08-15,5560,371
-55.680017888746,-11.5468749989561,Pasture,2010-08-15,2011-08-15,5561,371
-55.680017888746,-11.5468749989561,Pasture,2011-08-15,2012-08-15,5562,371
-55.680017888746,-11.5468749989561,Pasture,2012-08-15,2013-08-15,5563,371
-55.680017888746,-11.5468749989561,Pasture,2013-08-15,2014-08-15,5564,371
-55.680017888746,-11.5468749989561,Pasture,2014-08-15,2015-08-15,5565,371
-55.6778915204166,-11.5468749989561,Forest,2000-08-15,2001-08-15,5566,372
-55.6778915204166,-11.5468749989561,Pasture,2001-08-15,2002-08-15,5567,372
-55.6778915204166,-11.5468749989561,Secondary-vegetation,2002-08-15,2003-08-15,5568,372
-55.6778915204166,-11.5468749989561,Secondary-vegetation,2003-08-15,2004-08-15,5569,372
-55.6778915204166,-11.5468749989561,Secondary-vegetation,2004-08-15,2005-08-15,5570,372
-55.6778915204166,-11.5468749989561,Pasture,2005-08-15,2006-08-15,5571,372
-55.6778915204166,-11.5468749989561,Secondary-vegetation,2006-08-15,2007-08-15,5572,372
-55.6778915204166,-11.5468749989561,Secondary-vegetation,2007-08-15,2008-08-15,5573,372
-55.6778915204166,-11.5468749989561,Pasture,2008-08-15,2009-08-15,5574,372
-55.6778915204166,-11.5468749989561,Pasture,2009-08-15,2010-08-15,5575,372
-55.6778915204166,-11.5468749989561,Pasture,2010-08-15,2011-08-15,5576,372
-55.6778915204166,-11.5468749989561,Pasture,2011-08-15,2012-08-15,5577,372
-55.6778915204166,-11.5468749989561,Pasture,2012-08-15,2013-08-15,5578,372
-55.6778915204166,-11.5468749989561,Secondary-vegetation,2013-08-15,2014-08-15,5579,372
-55.6778915204166,-11.5468749989561,Secondary-vegetation,2014-08-15,2015-08-15,5580,372
-55.6757651520872,-11.5468749989561,Forest,2000-08-15,2001-08-15,5581,373
-55.6757651520872,-11.5468749989561,Forest,2001-08-15,2002-08-15,5582,373
-55.6757651520872,-11.5468749989561,Forest,2002-08-15,2003-08-15,5583,373
-55.6757651520872,-11.5468749989561,Forest,2003-08-15,2004-08-15,5584,373
-55.6757651520872,-11.5468749989561,Forest,2004-08-15,2005-08-15,5585,373
-55.6757651520872,-11.5468749989561,Forest,2005-08-15,2006-08-15,5586,373
-55.6757651520872,-11.5468749989561,Forest,2006-08-15,2007-08-15,5587,373
-55.6757651520872,-11.5468749989561,Forest,2007-08-15,2008-08-15,5588,373
-55.6757651520872,-11.5468749989561,Forest,2008-08-15,2009-08-15,5589,373
-55.6757651520872,-11.5468749989561,Forest,2009-08-15,2010-08-15,5590,373
-55.6757651520872,-11.5468749989561,Forest,2010-08-15,2011-08-15,5591,373
-55.6757651520872,-11.5468749989561,Forest,2011-08-15,2012-08-15,5592,373
-55.6757651520872,-11.5468749989561,Forest,2012-08-15,2013-08-15,5593,373
-55.6757651520872,-11.5468749989561,Forest,2013-08-15,2014-08-15,5594,373
-55.6757651520872,-11.5468749989561,Forest,2014-08-15,2015-08-15,5595,373
-55.6736387837578,-11.5468749989561,Forest,2000-08-15,2001-08-15,5596,374
-55.6736387837578,-11.5468749989561,Forest,2001-08-15,2002-08-15,5597,374
-55.6736387837578,-11.5468749989561,Forest,2002-08-15,2003-08-15,5598,374
-55.6736387837578,-11.5468749989561,Forest,2003-08-15,2004-08-15,5599,374
-55.6736387837578,-11.5468749989561,Forest,2004-08-15,2005-08-15,5600,374
-55.6736387837578,-11.5468749989561,Forest,2005-08-15,2006-08-15,5601,374
-55.6736387837578,-11.5468749989561,Forest,2006-08-15,2007-08-15,5602,374
-55.6736387837578,-11.5468749989561,Forest,2007-08-15,2008-08-15,5603,374
-55.6736387837578,-11.5468749989561,Forest,2008-08-15,2009-08-15,5604,374
-55.6736387837578,-11.5468749989561,Forest,2009-08-15,2010-08-15,5605,374
-55.6736387837578,-11.5468749989561,Forest,2010-08-15,2011-08-15,5606,374
-55.6736387837578,-11.5468749989561,Forest,2011-08-15,2012-08-15,5607,374
-55.6736387837578,-11.5468749989561,Forest,2012-08-15,2013-08-15,5608,374
-55.6736387837578,-11.5468749989561,Forest,2013-08-15,2014-08-15,5609,374
-55.6736387837578,-11.5468749989561,Forest,2014-08-15,2015-08-15,5610,374
-55.6715124154285,-11.5468749989561,Forest,2000-08-15,2001-08-15,5611,375
-55.6715124154285,-11.5468749989561,Pasture,2001-08-15,2002-08-15,5612,375
-55.6715124154285,-11.5468749989561,Secondary-vegetation,2002-08-15,2003-08-15,5613,375
-55.6715124154285,-11.5468749989561,Secondary-vegetation,2003-08-15,2004-08-15,5614,375
-55.6715124154285,-11.5468749989561,Secondary-vegetation,2004-08-15,2005-08-15,5615,375
-55.6715124154285,-11.5468749989561,Secondary-vegetation,2005-08-15,2006-08-15,5616,375
-55.6715124154285,-11.5468749989561,Secondary-vegetation,2006-08-15,2007-08-15,5617,375
-55.6715124154285,-11.5468749989561,Secondary-vegetation,2007-08-15,2008-08-15,5618,375
-55.6715124154285,-11.5468749989561,Secondary-vegetation,2008-08-15,2009-08-15,5619,375
-55.6715124154285,-11.5468749989561,Secondary-vegetation,2009-08-15,2010-08-15,5620,375
-55.6715124154285,-11.5468749989561,Secondary-vegetation,2010-08-15,2011-08-15,5621,375
-55.6715124154285,-11.5468749989561,Secondary-vegetation,2011-08-15,2012-08-15,5622,375
-55.6715124154285,-11.5468749989561,Secondary-vegetation,2012-08-15,2013-08-15,5623,375
-55.6715124154285,-11.5468749989561,Secondary-vegetation,2013-08-15,2014-08-15,5624,375
-55.6715124154285,-11.5468749989561,Secondary-vegetation,2014-08-15,2015-08-15,5625,375
-55.6693860470991,-11.5468749989561,Forest,2000-08-15,2001-08-15,5626,376
-55.6693860470991,-11.5468749989561,Forest,2001-08-15,2002-08-15,5627,376
-55.6693860470991,-11.5468749989561,Forest,2002-08-15,2003-08-15,5628,376
-55.6693860470991,-11.5468749989561,Forest,2003-08-15,2004-08-15,5629,376
-55.6693860470991,-11.5468749989561,Forest,2004-08-15,2005-08-15,5630,376
-55.6693860470991,-11.5468749989561,Forest,2005-08-15,2006-08-15,5631,376
-55.6693860470991,-11.5468749989561,Forest,2006-08-15,2007-08-15,5632,376
-55.6693860470991,-11.5468749989561,Forest,2007-08-15,2008-08-15,5633,376
-55.6693860470991,-11.5468749989561,Forest,2008-08-15,2009-08-15,5634,376
-55.6693860470991,-11.5468749989561,Forest,2009-08-15,2010-08-15,5635,376
-55.6693860470991,-11.5468749989561,Forest,2010-08-15,2011-08-15,5636,376
-55.6693860470991,-11.5468749989561,Forest,2011-08-15,2012-08-15,5637,376
-55.6693860470991,-11.5468749989561,Pasture,2012-08-15,2013-08-15,5638,376
-55.6693860470991,-11.5468749989561,Pasture,2013-08-15,2014-08-15,5639,376
-55.6693860470991,-11.5468749989561,Pasture,2014-08-15,2015-08-15,5640,376
-55.6672596787697,-11.5468749989561,Forest,2000-08-15,2001-08-15,5641,377
-55.6672596787697,-11.5468749989561,Pasture,2001-08-15,2002-08-15,5642,377
-55.6672596787697,-11.5468749989561,Secondary-vegetation,2002-08-15,2003-08-15,5643,377
-55.6672596787697,-11.5468749989561,Secondary-vegetation,2003-08-15,2004-08-15,5644,377
-55.6672596787697,-11.5468749989561,Secondary-vegetation,2004-08-15,2005-08-15,5645,377
-55.6672596787697,-11.5468749989561,Secondary-vegetation,2005-08-15,2006-08-15,5646,377
-55.6672596787697,-11.5468749989561,Pasture,2006-08-15,2007-08-15,5647,377
-55.6672596787697,-11.5468749989561,Pasture,2007-08-15,2008-08-15,5648,377
-55.6672596787697,-11.5468749989561,Pasture,2008-08-15,2009-08-15,5649,377
-55.6672596787697,-11.5468749989561,Pasture,2009-08-15,2010-08-15,5650,377
-55.6672596787697,-11.5468749989561,Pasture,2010-08-15,2011-08-15,5651,377
-55.6672596787697,-11.5468749989561,Pasture,2011-08-15,2012-08-15,5652,377
-55.6672596787697,-11.5468749989561,Pasture,2012-08-15,2013-08-15,5653,377
-55.6672596787697,-11.5468749989561,Pasture,2013-08-15,2014-08-15,5654,377
-55.6672596787697,-11.5468749989561,Pasture,2014-08-15,2015-08-15,5655,377
-55.6651333104403,-11.5468749989561,Forest,2000-08-15,2001-08-15,5656,378
-55.6651333104403,-11.5468749989561,Pasture,2001-08-15,2002-08-15,5657,378
-55.6651333104403,-11.5468749989561,Secondary-vegetation,2002-08-15,2003-08-15,5658,378
-55.6651333104403,-11.5468749989561,Secondary-vegetation,2003-08-15,2004-08-15,5659,378
-55.6651333104403,-11.5468749989561,Pasture,2004-08-15,2005-08-15,5660,378
-55.6651333104403,-11.5468749989561,Pasture,2005-08-15,2006-08-15,5661,378
-55.6651333104403,-11.5468749989561,Pasture,2006-08-15,2007-08-15,5662,378
-55.6651333104403,-11.5468749989561,Pasture,2007-08-15,2008-08-15,5663,378
-55.6651333104403,-11.5468749989561,Pasture,2008-08-15,2009-08-15,5664,378
-55.6651333104403,-11.5468749989561,Pasture,2009-08-15,2010-08-15,5665,378
-55.6651333104403,-11.5468749989561,Pasture,2010-08-15,2011-08-15,5666,378
-55.6651333104403,-11.5468749989561,Pasture,2011-08-15,2012-08-15,5667,378
-55.6651333104403,-11.5468749989561,Pasture,2012-08-15,2013-08-15,5668,378
-55.6651333104403,-11.5468749989561,Soybean_Millet,2013-08-15,2014-08-15,5669,378
-55.6651333104403,-11.5468749989561,Pasture,2014-08-15,2015-08-15,5670,378
-55.663006942111,-11.5468749989561,Forest,2000-08-15,2001-08-15,5671,379
-55.663006942111,-11.5468749989561,Forest,2001-08-15,2002-08-15,5672,379
-55.663006942111,-11.5468749989561,Forest,2002-08-15,2003-08-15,5673,379
-55.663006942111,-11.5468749989561,Forest,2003-08-15,2004-08-15,5674,379
-55.663006942111,-11.5468749989561,Forest,2004-08-15,2005-08-15,5675,379
-55.663006942111,-11.5468749989561,Forest,2005-08-15,2006-08-15,5676,379
-55.663006942111,-11.5468749989561,Forest,2006-08-15,2007-08-15,5677,379
-55.663006942111,-11.5468749989561,Pasture,2007-08-15,2008-08-15,5678,379
-55.663006942111,-11.5468749989561,Pasture,2008-08-15,2009-08-15,5679,379
-55.663006942111,-11.5468749989561,Pasture,2009-08-15,2010-08-15,5680,379
-55.663006942111,-11.5468749989561,Pasture,2010-08-15,2011-08-15,5681,379
-55.663006942111,-11.5468749989561,Pasture,2011-08-15,2012-08-15,5682,379
-55.663006942111,-11.5468749989561,Pasture,2012-08-15,2013-08-15,5683,379
-55.663006942111,-11.5468749989561,Pasture,2013-08-15,2014-08-15,5684,379
-55.663006942111,-11.5468749989561,Pasture,2014-08-15,2015-08-15,5685,379
-55.6608805737816,-11.5468749989561,Forest,2000-08-15,2001-08-15,5686,380
-55.6608805737816,-11.5468749989561,Forest,2001-08-15,2002-08-15,5687,380
-55.6608805737816,-11.5468749989561,Forest,2002-08-15,2003-08-15,5688,380
-55.6608805737816,-11.5468749989561,Forest,2003-08-15,2004-08-15,5689,380
-55.6608805737816,-11.5468749989561,Forest,2004-08-15,2005-08-15,5690,380
-55.6608805737816,-11.5468749989561,Forest,2005-08-15,2006-08-15,5691,380
-55.6608805737816,-11.5468749989561,Forest,2006-08-15,2007-08-15,5692,380
-55.6608805737816,-11.5468749989561,Pasture,2007-08-15,2008-08-15,5693,380
-55.6608805737816,-11.5468749989561,Secondary-vegetation,2008-08-15,2009-08-15,5694,380
-55.6608805737816,-11.5468749989561,Pasture,2009-08-15,2010-08-15,5695,380
-55.6608805737816,-11.5468749989561,Secondary-vegetation,2010-08-15,2011-08-15,5696,380
-55.6608805737816,-11.5468749989561,Secondary-vegetation,2011-08-15,2012-08-15,5697,380
-55.6608805737816,-11.5468749989561,Pasture,2012-08-15,2013-08-15,5698,380
-55.6608805737816,-11.5468749989561,Secondary-vegetation,2013-08-15,2014-08-15,5699,380
-55.6608805737816,-11.5468749989561,Secondary-vegetation,2014-08-15,2015-08-15,5700,380
-55.6587542054522,-11.5468749989561,Forest,2000-08-15,2001-08-15,5701,381
-55.6587542054522,-11.5468749989561,Forest,2001-08-15,2002-08-15,5702,381
-55.6587542054522,-11.5468749989561,Forest,2002-08-15,2003-08-15,5703,381
-55.6587542054522,-11.5468749989561,Forest,2003-08-15,2004-08-15,5704,381
-55.6587542054522,-11.5468749989561,Forest,2004-08-15,2005-08-15,5705,381
-55.6587542054522,-11.5468749989561,Pasture,2005-08-15,2006-08-15,5706,381
-55.6587542054522,-11.5468749989561,Secondary-vegetation,2006-08-15,2007-08-15,5707,381
-55.6587542054522,-11.5468749989561,Pasture,2007-08-15,2008-08-15,5708,381
-55.6587542054522,-11.5468749989561,Secondary-vegetation,2008-08-15,2009-08-15,5709,381
-55.6587542054522,-11.5468749989561,Pasture,2009-08-15,2010-08-15,5710,381
-55.6587542054522,-11.5468749989561,Secondary-vegetation,2010-08-15,2011-08-15,5711,381
-55.6587542054522,-11.5468749989561,Secondary-vegetation,2011-08-15,2012-08-15,5712,381
-55.6587542054522,-11.5468749989561,Pasture,2012-08-15,2013-08-15,5713,381
-55.6587542054522,-11.5468749989561,Secondary-vegetation,2013-08-15,2014-08-15,5714,381
-55.6587542054522,-11.5468749989561,Secondary-vegetation,2014-08-15,2015-08-15,5715,381
-55.6566278371229,-11.5468749989561,Forest,2000-08-15,2001-08-15,5716,382
-55.6566278371229,-11.5468749989561,Forest,2001-08-15,2002-08-15,5717,382
-55.6566278371229,-11.5468749989561,Forest,2002-08-15,2003-08-15,5718,382
-55.6566278371229,-11.5468749989561,Forest,2003-08-15,2004-08-15,5719,382
